,C(P1.G1),C(P1.G2),C(P1.G3),C(P2.G1),C(P2.G2),C(P2.G3),C(P3.G1),C(P3.G2),C(P3.G3),C(P4.G1),C(P4.G2),C(P4.G3),C(P5.G1),C(P5.G2),C(P5.G3),C(P6.G1),C(P6.G2),C(P6.G3),C(P7.G1),C(P7.G2),C(P7.G3),"T(P1(1,2))","T(P1(1,3))","T(P1(2,3))","T(P2(1,2))","T(P2(1,3))","T(P2(2,3))","T(P3(1,2))","T(P3(1,3))","T(P3(2,3))","T(P4(1,2))","T(P4(1,3))","T(P4(2,3))","T(P5(1,2))","T(P5(1,3))","T(P5(2,3))","T(P6(1,2))","T(P6(1,3))","T(P6(2,3))","T(P7(1,2))","T(P7(1,3))","T(P7(2,3))",D(P1.G1.First),D(P1.G1.25%),D(P1.G1.50%),D(P1.G1.75%),D(P1.G1.100%),D(P1.G2.First),D(P1.G2.25%),D(P1.G2.50%),D(P1.G2.75%),D(P1.G2.100%),D(P1.G3.First),D(P1.G3.25%),D(P1.G3.50%),D(P1.G3.75%),D(P1.G3.100%),D(P2.G1.First),D(P2.G1.25%),D(P2.G1.50%),D(P2.G1.75%),D(P2.G1.100%),D(P2.G2.First),D(P2.G2.25%),D(P2.G2.50%),D(P2.G2.75%),D(P2.G2.100%),D(P2.G3.First),D(P2.G3.25%),D(P2.G3.50%),D(P2.G3.75%),D(P2.G3.100%),D(P3.G1.First),D(P3.G1.25%),D(P3.G1.50%),D(P3.G1.75%),D(P3.G1.100%),D(P3.G2.First),D(P3.G2.25%),D(P3.G2.50%),D(P3.G2.75%),D(P3.G2.100%),D(P3.G3.First),D(P3.G3.25%),D(P3.G3.50%),D(P3.G3.75%),D(P3.G3.100%),D(P4.G1.First),D(P4.G1.25%),D(P4.G1.50%),D(P4.G1.75%),D(P4.G1.100%),D(P4.G2.First),D(P4.G2.25%),D(P4.G2.50%),D(P4.G2.75%),D(P4.G2.100%),D(P4.G3.First),D(P4.G3.25%),D(P4.G3.50%),D(P4.G3.75%),D(P4.G3.100%),D(P5.G1.First),D(P5.G1.25%),D(P5.G1.50%),D(P5.G1.75%),D(P5.G1.100%),D(P5.G2.First),D(P5.G2.25%),D(P5.G2.50%),D(P5.G2.75%),D(P5.G2.100%),D(P5.G3.First),D(P5.G3.25%),D(P5.G3.50%),D(P5.G3.75%),D(P5.G3.100%),D(P6.G1.First),D(P6.G1.25%),D(P6.G1.50%),D(P6.G1.75%),D(P6.G1.100%),D(P6.G2.First),D(P6.G2.25%),D(P6.G2.50%),D(P6.G2.75%),D(P6.G2.100%),D(P6.G3.First),D(P6.G3.25%),D(P6.G3.50%),D(P6.G3.75%),D(P6.G3.100%),D(P7.G1.First),D(P7.G1.25%),D(P7.G1.50%),D(P7.G1.75%),D(P7.G1.100%),D(P7.G2.First),D(P7.G2.25%),D(P7.G2.50%),D(P7.G2.75%),D(P7.G2.100%),D(P7.G3.First),D(P7.G3.25%),D(P7.G3.50%),D(P7.G3.75%),D(P7.G3.100%),
sp|P28241|IDH2_YEAST,100,156,113,158,139,72,122,140,107,135,162,72,38,297,34,138,114,117,166,100,103,92,62,92,123,55,56,97,73,83,128,50,61,62,6,62,89,95,69,96,95,58,0.00813,0.243902,0.479675,0.682927,0.99729,0.01355,0.246612,0.523035,0.777778,0.98645,0.00271,0.249322,0.474255,0.718157,1,0.01355,0.238482,0.533875,0.775068,0.98645,0.00542,0.279133,0.512195,0.726287,1,0.00271,0.154472,0.406504,0.607046,0.99729,0.00271,0.249322,0.495935,0.707317,1,0.01355,0.235772,0.523035,0.785908,0.98645,0.00813,0.257453,0.490515,0.712737,0.99729,0.01355,0.265583,0.574526,0.804878,0.98645,0.00542,0.257453,0.490515,0.718157,1,0.00271,0.154472,0.406504,0.607046,0.99729,0.00813,0.151762,0.357724,0.536585,0.99729,0.00271,0.249322,0.514905,0.766938,1,0.116531,0.365854,0.512195,0.712737,0.98374,0.00271,0.300813,0.523035,0.794038,1,0.01355,0.208672,0.447154,0.677507,0.99187,0.01084,0.216802,0.528455,0.761518,0.97561,0.00542,0.268293,0.509485,0.750678,1,0.00813,0.243902,0.479675,0.682927,0.99729,0.00271,0.224932,0.514905,0.764228,0.98103,0
sp|P48570|HOSC_YEAST,144,151,133,170,157,101,145,128,155,147,180,101,55,317,56,175,130,123,194,144,90,100,112,105,123,84,69,93,134,92,125,72,81,88,8,94,120,90,90,149,74,63,0.011682,0.228972,0.485981,0.803738,0.992991,0.004673,0.247664,0.523364,0.735981,1,0.002336,0.261682,0.478972,0.705607,0.976636,0.004673,0.231308,0.507009,0.742991,1,0.016355,0.261682,0.488318,0.75,0.976636,0.002336,0.233645,0.495327,0.766355,0.992991,0.002336,0.261682,0.476636,0.700935,0.976636,0.004673,0.245327,0.523364,0.740654,1,0.011682,0.233645,0.5,0.78972,0.992991,0.004673,0.245327,0.507009,0.742991,1,0.014019,0.257009,0.492991,0.740654,0.995327,0.002336,0.233645,0.495327,0.766355,0.992991,0.011682,0.275701,0.544393,0.810748,0.992991,0.002336,0.257009,0.509346,0.738318,1,0.035047,0.179907,0.404206,0.75,0.96729,0.002336,0.221963,0.523364,0.771028,1,0.004673,0.261682,0.476636,0.705607,0.990654,0.014019,0.259346,0.509346,0.759346,0.997664,0.007009,0.254673,0.509346,0.71729,1,0.011682,0.228972,0.485981,0.803738,0.992991,0.002336,0.245327,0.5,0.747664,0.997664,0
sp|P14540|ALF_YEAST,113,146,100,142,127,90,115,119,125,121,148,90,37,273,49,154,103,102,155,113,91,82,58,88,101,71,58,80,74,76,93,61,68,49,13,67,84,82,62,85,80,55,0.011142,0.320334,0.529248,0.793872,0.994429,0.005571,0.211699,0.448468,0.738162,0.997214,0.002786,0.270195,0.479109,0.735376,1,0.005571,0.228412,0.465181,0.743733,0.997214,0.008357,0.245125,0.518106,0.729805,1,0.002786,0.300836,0.537604,0.793872,0.986072,0.002786,0.281337,0.490251,0.735376,1,0.005571,0.200557,0.437326,0.740947,0.997214,0.011142,0.309192,0.526462,0.768802,0.994429,0.005571,0.200557,0.43454,0.743733,0.997214,0.008357,0.275766,0.523677,0.732591,1,0.002786,0.300836,0.537604,0.793872,0.986072,0.022284,0.236769,0.554318,0.857939,0.986072,0.002786,0.231198,0.48468,0.740947,1,0.011142,0.356546,0.506964,0.715877,0.977716,0.002786,0.247911,0.465181,0.699164,1,0.008357,0.259053,0.551532,0.788301,0.997214,0.005571,0.239554,0.51532,0.752089,0.994429,0.005571,0.220056,0.465181,0.724234,1,0.011142,0.320334,0.529248,0.793872,0.994429,0.002786,0.267409,0.48468,0.754875,0.997214,0
sp|Q12309|CLF1_YEAST,283,182,222,184,292,211,258,137,292,162,314,211,102,468,117,338,205,144,264,283,140,162,202,118,154,128,177,102,236,130,151,109,196,146,22,172,193,125,95,241,106,123,0.002911,0.259098,0.526929,0.787482,0.997089,0.004367,0.240175,0.45706,0.719068,0.998544,0.001456,0.250364,0.497817,0.713246,1,0.002911,0.240175,0.481805,0.755459,0.998544,0.005822,0.256186,0.505095,0.75837,1,0.001456,0.250364,0.509461,0.719068,0.992722,0.001456,0.245997,0.49345,0.717613,1,0.004367,0.240175,0.452693,0.736536,0.998544,0.002911,0.256186,0.522562,0.780204,0.997089,0.002911,0.240175,0.467249,0.755459,0.998544,0.005822,0.25182,0.513828,0.761281,1,0.001456,0.250364,0.509461,0.719068,0.992722,0.029112,0.200873,0.526929,0.770015,0.992722,0.001456,0.247453,0.471616,0.72198,1,0.002911,0.304221,0.572052,0.839884,0.995633,0.001456,0.244541,0.518195,0.770015,1,0.004367,0.25182,0.491994,0.72198,0.991266,0.002911,0.243086,0.464338,0.729258,0.978166,0.005822,0.245997,0.497817,0.72198,1,0.002911,0.259098,0.526929,0.787482,0.997089,0.001456,0.234352,0.45706,0.694323,0.978166,0
sp|P06168|ILV5_YEAST,130,155,110,154,132,109,129,131,135,135,151,109,54,295,46,172,113,110,169,130,96,105,72,87,107,97,78,86,85,100,106,84,91,78,18,68,94,102,60,113,85,64,0.007595,0.250633,0.541772,0.843038,1,0.010127,0.23038,0.496203,0.716456,0.992405,0.002532,0.255696,0.463291,0.701266,0.987342,0.010127,0.23038,0.470886,0.718987,0.992405,0.005063,0.260759,0.529114,0.75443,1,0.002532,0.21519,0.508861,0.787342,0.989873,0.002532,0.243038,0.483544,0.741772,0.987342,0.010127,0.225316,0.468354,0.691139,0.992405,0.007595,0.273418,0.559494,0.825316,1,0.010127,0.23038,0.475949,0.691139,0.972152,0.005063,0.263291,0.521519,0.759494,1,0.002532,0.21519,0.508861,0.787342,0.989873,0.007595,0.177215,0.473418,0.81519,0.989873,0.002532,0.240506,0.488608,0.721519,1,0.146835,0.336709,0.635443,0.825316,0.994937,0.002532,0.232911,0.516456,0.767089,1,0.010127,0.210127,0.463291,0.739241,0.979747,0.03038,0.281013,0.501266,0.721519,0.997468,0.005063,0.23038,0.44557,0.675949,0.987342,0.007595,0.250633,0.541772,0.843038,1,0.002532,0.313924,0.518987,0.762025,0.992405,0
sp|P39533|ACON2_YEAST,255,311,223,330,276,183,244,274,271,280,326,183,88,609,92,318,214,257,331,255,203,204,163,172,223,151,142,167,192,185,232,124,169,139,25,152,170,204,158,243,175,124,0.007605,0.306717,0.577947,0.773131,1,0.003802,0.243346,0.455006,0.731305,0.992395,0.001267,0.225602,0.48289,0.74398,0.99493,0.003802,0.248416,0.466413,0.717364,0.992395,0.002535,0.245881,0.505703,0.760456,1,0.001267,0.277567,0.552598,0.770596,0.997465,0.001267,0.225602,0.47782,0.746515,0.99493,0.003802,0.247148,0.455006,0.714829,0.992395,0.007605,0.291508,0.575412,0.775665,1,0.003802,0.252218,0.462611,0.751584,0.992395,0.002535,0.244613,0.503169,0.73891,1,0.001267,0.277567,0.552598,0.770596,0.997465,0.008872,0.306717,0.585551,0.770596,0.997465,0.001267,0.234474,0.474018,0.73891,0.998733,0.054499,0.338403,0.581749,0.799747,1,0.001267,0.234474,0.48289,0.750317,1,0.010139,0.259823,0.484157,0.74398,0.99493,0.003802,0.252218,0.523447,0.742712,0.998733,0.002535,0.253485,0.467681,0.749049,0.99493,0.007605,0.306717,0.577947,0.773131,1,0.001267,0.209125,0.458809,0.704689,0.989861,0
sp|P00812|ARGI_YEAST,88,138,107,144,119,70,118,117,98,120,143,70,30,262,41,135,89,109,158,88,87,72,62,98,123,51,54,89,79,69,128,40,65,42,12,66,75,85,73,92,83,42,0.006006,0.21021,0.456456,0.705706,0.990991,0.009009,0.237237,0.477477,0.747748,0.993994,0.003003,0.303303,0.540541,0.780781,1,0.009009,0.267267,0.495495,0.768769,0.993994,0.006006,0.282282,0.522523,0.78979,1,0.003003,0.195195,0.432432,0.666667,0.975976,0.003003,0.285285,0.531532,0.765766,1,0.009009,0.24024,0.474474,0.750751,0.993994,0.006006,0.21021,0.465465,0.717718,0.990991,0.009009,0.255255,0.468468,0.762763,0.993994,0.006006,0.291291,0.540541,0.78979,1,0.003003,0.195195,0.432432,0.666667,0.975976,0.033033,0.21021,0.342342,0.627628,0.975976,0.003003,0.261261,0.501502,0.756757,1,0.006006,0.216216,0.465465,0.768769,0.990991,0.003003,0.213213,0.510511,0.726727,1,0.009009,0.297297,0.507508,0.771772,0.993994,0.012012,0.24024,0.48048,0.741742,0.987988,0.012012,0.303303,0.540541,0.795796,1,0.006006,0.21021,0.456456,0.705706,0.990991,0.003003,0.213213,0.471471,0.714715,0.993994,0
sp|P11325|SYLM_YEAST,303,298,293,318,329,247,320,255,319,252,395,247,115,672,107,365,271,258,365,303,226,209,206,209,234,154,194,187,240,189,236,128,220,179,26,174,223,209,153,247,187,168,0.004474,0.244966,0.502237,0.777405,1,0.003356,0.236018,0.480984,0.702461,0.998881,0.001119,0.266219,0.513423,0.778523,0.997763,0.003356,0.256152,0.483221,0.690157,0.994407,0.002237,0.265101,0.513423,0.789709,0.996644,0.001119,0.228188,0.497763,0.778523,1,0.001119,0.261745,0.513423,0.775168,0.997763,0.003356,0.239374,0.47651,0.693512,0.994407,0.004474,0.246085,0.502237,0.776286,1,0.003356,0.239374,0.485459,0.704698,0.994407,0.002237,0.269575,0.511186,0.763982,0.996644,0.001119,0.228188,0.497763,0.778523,1,0.004474,0.224832,0.495526,0.781879,1,0.001119,0.248322,0.494407,0.742729,0.998881,0.03132,0.313199,0.538031,0.761745,0.970917,0.001119,0.228188,0.477629,0.781879,1,0.010067,0.278523,0.506711,0.748322,0.997763,0.003356,0.257271,0.519016,0.711409,0.994407,0.002237,0.242729,0.488814,0.743848,0.997763,0.004474,0.244966,0.502237,0.777405,1,0.001119,0.261745,0.510067,0.724832,0.998881,0
sp|P36024|SIS2_YEAST,229,196,137,249,205,108,143,182,237,209,245,108,63,396,103,217,137,208,172,229,161,121,92,101,163,81,88,101,102,111,171,69,100,92,16,84,106,146,98,115,113,98,0.017794,0.297153,0.55516,0.884342,1,0.003559,0.174377,0.393238,0.631673,0.998221,0.001779,0.311388,0.533808,0.729537,0.992883,0.003559,0.217082,0.462633,0.759786,0.994662,0.007117,0.270463,0.524911,0.752669,1,0.001779,0.291815,0.505338,0.711744,0.998221,0.001779,0.313167,0.548043,0.729537,0.992883,0.003559,0.170819,0.379004,0.619217,0.989324,0.017794,0.290036,0.553381,0.882562,1,0.003559,0.206406,0.478648,0.791815,0.994662,0.007117,0.258007,0.508897,0.729537,1,0.001779,0.291815,0.505338,0.711744,0.998221,0.017794,0.263345,0.439502,0.580071,0.996441,0.001779,0.225979,0.460854,0.69573,1,0.021352,0.441281,0.882562,0.937722,0.994662,0.001779,0.268683,0.505338,0.717082,1,0.003559,0.256228,0.503559,0.69395,0.992883,0.010676,0.233096,0.478648,0.836299,0.994662,0.005338,0.247331,0.503559,0.713523,0.992883,0.017794,0.297153,0.55516,0.884342,1,0.001779,0.211744,0.407473,0.633452,0.998221,0
sp|Q08438|VHS3_YEAST,268,252,154,323,220,131,159,236,279,286,257,131,73,474,127,238,149,287,214,268,192,145,93,132,195,96,91,122,105,143,202,79,108,96,16,86,98,163,126,127,145,111,0.004451,0.329377,0.593472,0.893175,0.998516,0.002967,0.181009,0.373887,0.621662,1,0.001484,0.280415,0.485163,0.718101,0.995549,0.002967,0.225519,0.520772,0.813056,1,0.004451,0.261128,0.485163,0.710682,0.997033,0.001484,0.304154,0.504451,0.689911,0.998516,0.001484,0.305638,0.486647,0.715134,0.995549,0.002967,0.163205,0.366469,0.617211,1,0.004451,0.326409,0.591988,0.884273,0.998516,0.002967,0.228487,0.535608,0.845697,1,0.004451,0.253709,0.467359,0.703264,0.997033,0.001484,0.304154,0.504451,0.689911,0.998516,0.005935,0.218101,0.474777,0.688427,0.998516,0.001484,0.215134,0.440653,0.666172,1,0.034125,0.476261,0.876855,0.936202,0.989614,0.001484,0.262611,0.494065,0.706231,0.998516,0.002967,0.240356,0.485163,0.694362,0.88724,0.004451,0.243323,0.529674,0.851632,1,0.010386,0.246291,0.482196,0.715134,0.995549,0.004451,0.329377,0.593472,0.893175,0.998516,0.001484,0.173591,0.366469,0.608309,1,0
sp|P0CX45|RL2A_YEAST,81,111,62,103,81,70,69,94,91,92,92,70,45,192,17,112,61,81,118,81,55,76,33,50,59,62,49,47,44,69,54,55,56,74,6,21,45,76,33,70,50,39,0.011811,0.23622,0.480315,0.748031,1,0.007874,0.26378,0.523622,0.791339,0.992126,0.003937,0.244094,0.440945,0.665354,0.968504,0.007874,0.307087,0.555118,0.791339,1,0.015748,0.279528,0.444882,0.665354,0.996063,0.003937,0.19685,0.484252,0.744094,0.988189,0.003937,0.240157,0.409449,0.665354,0.968504,0.007874,0.318898,0.543307,0.791339,0.992126,0.011811,0.23622,0.503937,0.755906,1,0.007874,0.255906,0.543307,0.799213,1,0.015748,0.287402,0.456693,0.688976,0.996063,0.003937,0.19685,0.484252,0.744094,0.988189,0.011811,0.181102,0.503937,0.748031,0.988189,0.003937,0.259843,0.507874,0.767717,0.996063,0.129921,0.255906,0.429134,0.562992,1,0.003937,0.220472,0.496063,0.755906,0.996063,0.015748,0.240157,0.42126,0.661417,0.992126,0.007874,0.334646,0.543307,0.775591,1,0.007874,0.248031,0.496063,0.716535,0.976378,0.011811,0.23622,0.480315,0.748031,1,0.003937,0.259843,0.523622,0.783465,0.992126,0
sp|Q3E7X9|RS28A_YEAST,27,18,22,21,29,17,22,18,27,19,31,17,14,44,9,31,20,16,27,27,13,15,18,9,17,11,19,9,18,15,17,11,19,22,3,13,21,13,9,22,10,11,0.029851,0.328358,0.626866,0.776119,1,0.074627,0.149254,0.343284,0.58209,0.940299,0.014925,0.223881,0.477612,0.716418,0.985075,0.029851,0.149254,0.343284,0.58209,0.940299,0.044776,0.238806,0.507463,0.791045,0.985075,0.014925,0.208955,0.477612,0.850746,1,0.014925,0.223881,0.477612,0.716418,0.985075,0.074627,0.149254,0.343284,0.58209,0.940299,0.029851,0.328358,0.626866,0.776119,1,0.029851,0.253731,0.358209,0.552239,0.940299,0.044776,0.238806,0.597015,0.761194,0.985075,0.014925,0.208955,0.477612,0.850746,1,0.059701,0.268657,0.567164,0.731343,1,0.014925,0.223881,0.41791,0.686567,0.985075,0.029851,0.462687,0.522388,0.865672,0.925373,0.014925,0.268657,0.626866,0.865672,1,0.074627,0.19403,0.41791,0.597015,0.820896,0.029851,0.253731,0.358209,0.686567,0.880597,0.104478,0.238806,0.447761,0.686567,0.985075,0.029851,0.328358,0.626866,0.776119,1,0.014925,0.089552,0.313433,0.58209,0.880597,0
sp|P33421|SDH3_YEAST,41,86,71,73,70,55,80,72,46,68,75,55,22,169,7,94,58,46,98,41,59,33,25,73,54,40,45,65,33,29,53,37,48,38,2,10,57,41,31,32,61,26,0.035354,0.212121,0.353535,0.681818,0.90404,0.010101,0.242424,0.525253,0.777778,0.994949,0.005051,0.262626,0.540404,0.752525,1,0.010101,0.207071,0.469697,0.757576,0.994949,0.030303,0.287879,0.494949,0.707071,1,0.005051,0.252525,0.540404,0.752525,0.979798,0.005051,0.313131,0.550505,0.772727,1,0.010101,0.207071,0.469697,0.747475,0.994949,0.035354,0.257576,0.373737,0.681818,0.90404,0.010101,0.207071,0.525253,0.777778,0.994949,0.030303,0.277778,0.464646,0.681818,1,0.005051,0.252525,0.540404,0.752525,0.979798,0.035354,0.166667,0.363636,0.686869,0.90404,0.005051,0.247475,0.510101,0.757576,1,0.277778,0.323232,0.641414,0.717172,0.863636,0.005051,0.19697,0.409091,0.70202,1,0.030303,0.419192,0.636364,0.833333,0.994949,0.010101,0.212121,0.434343,0.656566,0.969697,0.015152,0.267677,0.565657,0.79798,1,0.035354,0.212121,0.353535,0.681818,0.90404,0.005051,0.232323,0.469697,0.712121,0.994949,0
sp|Q06559|RS3_DROME,86,85,75,87,93,66,84,74,88,69,111,66,42,173,31,118,67,61,104,86,56,69,53,49,68,40,57,47,63,61,67,33,64,64,6,50,78,50,30,80,49,42,0.00813,0.239837,0.479675,0.768293,0.99187,0.012195,0.264228,0.5,0.752033,0.987805,0.004065,0.243902,0.504065,0.723577,1,0.012195,0.264228,0.536585,0.752033,0.987805,0.00813,0.235772,0.46748,0.756098,1,0.004065,0.260163,0.48374,0.715447,0.99187,0.004065,0.247967,0.504065,0.727642,1,0.012195,0.231707,0.487805,0.752033,0.987805,0.00813,0.239837,0.48374,0.768293,0.99187,0.012195,0.223577,0.45935,0.666667,0.987805,0.00813,0.247967,0.552846,0.804878,1,0.004065,0.260163,0.48374,0.715447,0.99187,0.036585,0.260163,0.479675,0.760163,0.99187,0.004065,0.243902,0.495935,0.735772,1,0.065041,0.199187,0.556911,0.869919,0.98374,0.004065,0.260163,0.447154,0.715447,1,0.028455,0.223577,0.49187,0.707317,0.995935,0.00813,0.252033,0.613821,0.821138,0.979675,0.012195,0.252033,0.46748,0.674797,1,0.00813,0.239837,0.479675,0.768293,0.99187,0.004065,0.231707,0.617886,0.833333,0.979675,0
sp|Q7JXV9|VPS25_DROME,59,57,58,53,72,49,65,44,65,44,81,49,16,132,26,84,51,39,72,59,43,34,40,40,48,30,38,35,47,33,44,24,44,21,3,41,44,35,21,49,42,25,0.017241,0.252874,0.511494,0.689655,0.988506,0.011494,0.247126,0.482759,0.747126,0.977011,0.005747,0.212644,0.505747,0.798851,1,0.011494,0.281609,0.5,0.770115,0.977011,0.017241,0.287356,0.505747,0.735632,0.982759,0.005747,0.183908,0.37931,0.643678,1,0.005747,0.224138,0.545977,0.787356,1,0.011494,0.270115,0.477011,0.747126,0.977011,0.017241,0.241379,0.482759,0.729885,0.988506,0.011494,0.298851,0.609195,0.775862,0.977011,0.017241,0.252874,0.45977,0.729885,0.982759,0.005747,0.183908,0.37931,0.643678,1,0.143678,0.235632,0.37931,0.528736,0.988506,0.005747,0.241379,0.488506,0.735632,1,0.017241,0.298851,0.591954,0.821839,0.954023,0.005747,0.235632,0.45977,0.758621,0.988506,0.022989,0.189655,0.568966,0.706897,1,0.04023,0.310345,0.5,0.764368,0.977011,0.011494,0.287356,0.545977,0.810345,1,0.017241,0.252874,0.511494,0.689655,0.988506,0.005747,0.189655,0.471264,0.695402,0.971264,0
sp|Q24314|VPS18_DROME,349,329,324,342,406,254,362,264,376,276,472,254,117,739,146,501,285,216,416,349,237,233,228,195,280,158,219,170,275,204,252,124,253,173,33,214,287,199,121,287,195,174,0.001996,0.309381,0.550898,0.788423,1,0.002994,0.188623,0.40519,0.683633,0.987026,0.000998,0.264471,0.528942,0.764471,0.999002,0.001996,0.203593,0.458084,0.736527,0.991018,0.006986,0.279441,0.533932,0.762475,1,0.000998,0.265469,0.503992,0.741517,0.999002,0.000998,0.264471,0.517964,0.750499,0.999002,0.002994,0.182635,0.394212,0.663673,0.987026,0.001996,0.298403,0.548902,0.783433,1,0.001996,0.213573,0.46008,0.737525,0.991018,0.005988,0.261477,0.52495,0.760479,1,0.000998,0.265469,0.503992,0.741517,0.999002,0.00998,0.280439,0.510978,0.775449,0.963074,0.000998,0.232535,0.474052,0.732535,0.999002,0.001996,0.337325,0.556886,0.799401,1,0.000998,0.289421,0.548902,0.773453,1,0.002994,0.248503,0.484032,0.735529,0.999002,0.001996,0.180639,0.4002,0.691617,0.996008,0.010978,0.247505,0.48503,0.755489,0.999002,0.001996,0.309381,0.550898,0.788423,1,0.000998,0.180639,0.41018,0.685629,0.987026,0
sp|Q9VU87|VPS36_DROME,129,143,127,157,153,89,134,128,137,137,173,89,50,292,57,192,95,112,176,129,94,85,80,103,125,78,67,93,88,87,124,71,74,81,13,78,88,95,52,121,87,44,0.005013,0.263158,0.516291,0.756892,1,0.012531,0.238095,0.446115,0.704261,0.994987,0.002506,0.280702,0.526316,0.769424,0.992481,0.012531,0.245614,0.478697,0.719298,1,0.005013,0.305764,0.536341,0.814536,0.992481,0.002506,0.210526,0.45614,0.699248,0.997494,0.002506,0.260652,0.526316,0.761905,0.992481,0.012531,0.243108,0.453634,0.704261,0.994987,0.005013,0.24812,0.491228,0.756892,1,0.012531,0.250627,0.478697,0.709273,1,0.005013,0.285714,0.536341,0.786967,0.992481,0.002506,0.210526,0.45614,0.699248,0.997494,0.007519,0.218045,0.461153,0.734336,0.997494,0.002506,0.243108,0.488722,0.739348,0.994987,0.02005,0.263158,0.568922,0.824561,1,0.002506,0.308271,0.54386,0.809524,0.997494,0.010025,0.180451,0.41604,0.64411,0.97995,0.005013,0.245614,0.491228,0.704261,1,0.010025,0.280702,0.506266,0.786967,0.994987,0.005013,0.263158,0.516291,0.756892,1,0.002506,0.22807,0.39599,0.64411,0.982456,0
sp|P19889|RLA0_DROME,99,122,96,129,118,70,101,113,103,108,139,70,37,242,38,144,82,91,149,99,69,63,64,67,85,60,55,64,71,64,87,48,67,57,11,48,68,89,48,88,66,39,0.009464,0.22082,0.48265,0.77918,1,0.022082,0.350158,0.574132,0.798107,0.990536,0.003155,0.189274,0.435331,0.643533,0.996845,0.022082,0.350158,0.574132,0.804416,1,0.006309,0.233438,0.479495,0.681388,0.993691,0.003155,0.179811,0.353312,0.678233,0.996845,0.003155,0.189274,0.444795,0.649842,0.996845,0.022082,0.356467,0.570978,0.801262,0.990536,0.009464,0.22082,0.470032,0.776025,1,0.022082,0.350158,0.611987,0.829653,1,0.006309,0.239748,0.48265,0.684543,0.993691,0.003155,0.179811,0.353312,0.678233,0.996845,0.009464,0.179811,0.334385,0.675079,0.943218,0.003155,0.252366,0.498423,0.728707,0.996845,0.012618,0.315457,0.646688,0.930599,1,0.003155,0.22082,0.470032,0.788644,0.993691,0.006309,0.205047,0.479495,0.712934,0.996845,0.015773,0.29653,0.529968,0.731861,1,0.006309,0.258675,0.488959,0.725552,0.996845,0.009464,0.22082,0.48265,0.77918,1,0.003155,0.33123,0.536278,0.750789,0.981073,0
sp|Q9V4S8|CSN7_DROME,98,95,85,99,116,63,93,82,103,84,131,63,35,206,37,136,68,74,115,98,65,72,69,42,79,47,49,47,78,67,81,43,53,50,9,59,59,61,39,87,45,54,0.010791,0.26259,0.557554,0.776978,1,0.007194,0.255396,0.514388,0.748201,0.996403,0.003597,0.197842,0.44964,0.679856,0.992806,0.007194,0.23741,0.528777,0.827338,0.996403,0.010791,0.226619,0.489209,0.708633,0.985612,0.003597,0.280576,0.485612,0.755396,1,0.003597,0.219424,0.44964,0.669065,0.992806,0.007194,0.21223,0.514388,0.838129,0.996403,0.010791,0.273381,0.546763,0.773381,1,0.007194,0.23741,0.528777,0.834532,0.996403,0.010791,0.226619,0.489209,0.705036,0.985612,0.003597,0.280576,0.485612,0.755396,1,0.05036,0.31295,0.604317,0.81295,1,0.003597,0.248201,0.489209,0.719424,0.996403,0.014388,0.205036,0.471223,0.708633,0.920863,0.003597,0.226619,0.44964,0.751799,1,0.007194,0.280576,0.503597,0.665468,0.992806,0.014388,0.241007,0.607914,0.845324,0.996403,0.021583,0.215827,0.467626,0.679856,0.992806,0.010791,0.26259,0.557554,0.776978,1,0.003597,0.255396,0.453237,0.827338,0.996403,0
tr|Q9VMB4|Q9VMB4_DROME,270,393,272,375,340,220,319,311,305,302,413,220,82,750,103,382,262,291,392,270,273,214,141,224,262,162,175,189,200,191,255,137,200,136,16,144,216,224,152,210,244,145,0.003209,0.241711,0.540107,0.773262,1,0.002139,0.284492,0.505882,0.742246,0.994652,0.00107,0.205348,0.460963,0.744385,0.996791,0.002139,0.28984,0.519786,0.734759,0.995722,0.003209,0.210695,0.482353,0.743316,1,0.00107,0.239572,0.497326,0.775401,0.996791,0.00107,0.211765,0.471658,0.760428,0.996791,0.002139,0.290909,0.516578,0.717647,0.994652,0.003209,0.241711,0.520856,0.763636,1,0.005348,0.284492,0.506952,0.763636,0.995722,0.002139,0.229947,0.493048,0.725134,1,0.00107,0.239572,0.497326,0.775401,0.996791,0.020321,0.219251,0.551872,0.783957,0.987166,0.00107,0.251337,0.485561,0.745455,1,0.003209,0.241711,0.563636,0.763636,0.995722,0.00107,0.250267,0.517647,0.735829,1,0.007487,0.225668,0.456684,0.746524,0.981818,0.002139,0.284492,0.515508,0.752941,0.995722,0.011765,0.24385,0.456684,0.743316,0.994652,0.003209,0.241711,0.540107,0.773262,1,0.00107,0.269519,0.515508,0.745455,0.996791,0
